"1005002314941771","Black","https://ae01.alicdn.com/kf/H527465339f7a4080b2e1443f48dbd09c1/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Red","https://ae01.alicdn.com/kf/Hdfb44c6d7db343a2a748fb514f49a26eK/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Wine Red","https://ae01.alicdn.com/kf/H6bed4a25307f45a2800e784086f7db38V/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Pink","https://ae01.alicdn.com/kf/Hf3662166902943818e8a0938966d1e31D/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Grey","https://ae01.alicdn.com/kf/H01865d73a0d04118ad2c672de1ca3029H/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Yellow","https://ae01.alicdn.com/kf/H27b68f1b869c4eacb08bce78aca6c094p/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","White","https://ae01.alicdn.com/kf/Hd5794742b83146ba9087ced660b32eaez/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Orange","https://ae01.alicdn.com/kf/Hb5f03dac17094279999d324b9916ecbcr/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002314941771","Dark Green","https://ae01.alicdn.com/kf/H799a73508e1042079840d3db0cf1e4b70/9-Colors-Solid-Bikini-2021-Women-Swimsuit-Push-Up-Swimwear-Low-Waist-Summer-Biquini-Halter-Two.jpg_640x640.jpg"
"1005002327027615","Blue Yellow","https://ae01.alicdn.com/kf/H0fd39f2cb5ed4a2b9427b71b39cdfd48n/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Rose Red Purple","https://ae01.alicdn.com/kf/H8d38069293264cb480f96107956dee81V/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Orange Yellow","https://ae01.alicdn.com/kf/Hb6c12ba1652a4c5a811fabe9107d58a6s/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Black","https://ae01.alicdn.com/kf/H1b2191de13c1485f8b373939ad9cf302q/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","White","https://ae01.alicdn.com/kf/H9093a09cf98d4a4fb95690c53d32709fQ/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Yellow","https://ae01.alicdn.com/kf/Hd61f2e69b3e243c7b696b38d97aab3e4G/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Green","https://ae01.alicdn.com/kf/He5e170ccbb3a4df2bf19ecb2b225a7865/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Blue","https://ae01.alicdn.com/kf/H04e517adc1ca49998a1e376fe2ec0ce1V/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Light Blue","https://ae01.alicdn.com/kf/H30c6517a87da49a6997a4517a8b1f6efs/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Light Yellow","https://ae01.alicdn.com/kf/Hb6877442239940af874ca8cc25328a68l/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Wine Red","https://ae01.alicdn.com/kf/H713b9715565645c1be2dd20649bca62aX/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Orange","https://ae01.alicdn.com/kf/H2ea33660f8a64fa98f78b14dc1c1d66fD/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Light Green","https://ae01.alicdn.com/kf/H48e5b5a1dbb44e86b89af7d1176fd9b7T/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Purple","https://ae01.alicdn.com/kf/H2df6bb5c00d143538f4091deaa50c79cK/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002327027615","Red","https://ae01.alicdn.com/kf/Hf9858af19904439fab5f59e3d621c269D/2021-Bikinis-Set-For-Women-Swimsuit-Summer-Beach-Wear-Brazilian-Biquinis-Female-Bathing-Suits-2021-Sexy.jpg_640x640.jpg"
"1005002522599123","1","https://ae01.alicdn.com/kf/H1a142dc982e446b082ebb1e3af226e3bB/2021-Sexy-Flower-Print-Bikini-Women-Swimsuit-High-Waist-Female-Swimwear-One-Shoulder-Push-Up-Bikinis.jpg_640x640.jpg"
"1005002522599123","2","https://ae01.alicdn.com/kf/He50efa529d904f768aefe33f07459e27A/2021-Sexy-Flower-Print-Bikini-Women-Swimsuit-High-Waist-Female-Swimwear-One-Shoulder-Push-Up-Bikinis.jpg_640x640.jpg"
"1005002522599123","3","https://ae01.alicdn.com/kf/H3bdd57b844c24deabf1d6776d20b817cW/2021-Sexy-Flower-Print-Bikini-Women-Swimsuit-High-Waist-Female-Swimwear-One-Shoulder-Push-Up-Bikinis.jpg_640x640.jpg"
"1005002522599123","4","https://ae01.alicdn.com/kf/Hcc64efe7e3964b46b364828306294fb0Z/2021-Sexy-Flower-Print-Bikini-Women-Swimsuit-High-Waist-Female-Swimwear-One-Shoulder-Push-Up-Bikinis.jpg_640x640.jpg"
"1005002522599123","5","https://ae01.alicdn.com/kf/H548349f46b0a4953bde97725bcf6f122Y/2021-Sexy-Flower-Print-Bikini-Women-Swimsuit-High-Waist-Female-Swimwear-One-Shoulder-Push-Up-Bikinis.jpg_640x640.jpg"
"1005002350116456","Leopard","https://ae01.alicdn.com/kf/He6c7cefdaef74f0385f6be1cc4381389M/Sexy-V-shaped-Bikini-2021-New-Women-Swimsuit-Swimwear-Biquinis-Female-Wrapped-Swimsuits-Women-Bating-Suit.jpg_640x640.jpg"
"1005002350116456","Zebra Pattern","https://ae01.alicdn.com/kf/H36a1d159ff524d6c993e37f2072eab17z/Sexy-V-shaped-Bikini-2021-New-Women-Swimsuit-Swimwear-Biquinis-Female-Wrapped-Swimsuits-Women-Bating-Suit.jpg_640x640.jpg"
"1005002350116456","Black","https://ae01.alicdn.com/kf/H4df1652cf63444f583628794607049aam/Sexy-V-shaped-Bikini-2021-New-Women-Swimsuit-Swimwear-Biquinis-Female-Wrapped-Swimsuits-Women-Bating-Suit.jpg_640x640.jpg"
"1005002350116456","White","https://ae01.alicdn.com/kf/H9d5ce06643b84f219f64f4ab432e3289Y/Sexy-V-shaped-Bikini-2021-New-Women-Swimsuit-Swimwear-Biquinis-Female-Wrapped-Swimsuits-Women-Bating-Suit.jpg_640x640.jpg"
"1005002350116456","Caramel","https://ae01.alicdn.com/kf/Ha92d4c4a95554b5bb72050b1b32dbc27Z/Sexy-V-shaped-Bikini-2021-New-Women-Swimsuit-Swimwear-Biquinis-Female-Wrapped-Swimsuits-Women-Bating-Suit.jpg_640x640.jpg"
"1005002825892748","Black","https://ae01.alicdn.com/kf/H338e46a0f606429db9109ea0b7499f21P/Women-Swimsuit.jpg_640x640.jpg"
"1005002825892748","Red","https://ae01.alicdn.com/kf/Hde309b5a7aac4e98ae3955b4b28bfee3l/Women-Swimsuit.jpg_640x640.jpg"
"1005002825892748","Blue","https://ae01.alicdn.com/kf/H00c08dd2ffd9490093da1211e3cf4370G/Women-Swimsuit.jpg_640x640.jpg"
"1005002825892748","Yellow","https://ae01.alicdn.com/kf/H4f914220ac414bdab9d77b0569fff05fP/Women-Swimsuit.jpg_640x640.jpg"
"1005002825892748","Orange","https://ae01.alicdn.com/kf/H72de5c9039ed4652944be41e450d7b397/Women-Swimsuit.jpg_640x640.jpg"
"1005002320157492","Type 1 Blue","https://ae01.alicdn.com/kf/H60739e850fa543fe8702b0f2d0c5c15f8/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Purple","https://ae01.alicdn.com/kf/H42846fb4de2f4e648c3f41a71f80db3cT/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Black","https://ae01.alicdn.com/kf/H812fa88e1b01458082b8ae30bdb528ffE/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Orange","https://ae01.alicdn.com/kf/H7ce53bab51d248aa9f48c81315b8a647h/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Light Green","https://ae01.alicdn.com/kf/Hd0e18fe4a51d4f49af05575fa3eebb1ej/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Pink","https://ae01.alicdn.com/kf/H867342eba3a04d0b9894c8101d4cc066z/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Khaki","https://ae01.alicdn.com/kf/H8f447a103f1341e5b949cabd715d6f3be/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Colorful","https://ae01.alicdn.com/kf/Hec23a73fc489497f8b7dd93520c51abaD/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Red","https://ae01.alicdn.com/kf/H499d7b05fd19401c8127b30515914b02f/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 1 Yellow","https://ae01.alicdn.com/kf/He455ccdce9f7462a9b69011319c7abd0R/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Blue","https://ae01.alicdn.com/kf/Hf969de82df924aab89041de74f7b16fa4/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Purple","https://ae01.alicdn.com/kf/H62b31a4f7cf4477b82384e4db19badcaC/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Black","https://ae01.alicdn.com/kf/He063492a6c1544d5aa642bfc0c9e0ef4N/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Orange","https://ae01.alicdn.com/kf/Hf6ebc699a7a141dd875258548eb412b4p/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Light Green","https://ae01.alicdn.com/kf/H766444e240f04ba6b98acf7547e1c014p/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Pink","https://ae01.alicdn.com/kf/Ha0f6eb2b064540f7855022ade5ce5f7e0/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Yellow","https://ae01.alicdn.com/kf/H81106eddb2cf410b928b64af88ded492S/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Red","https://ae01.alicdn.com/kf/H0a2a89e9b0234dc4b295fd9b8f0de194U/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Colorful","https://ae01.alicdn.com/kf/Hbf6ea47c4fc346e5b3c97dc17f3d6909T/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002320157492","Type 2 Khaki","https://ae01.alicdn.com/kf/Ha52f648fde234bb9b143496ed77abf53E/2021-New-Print-Sport-Bikini-Set-Sexy-Women-Swimsuit-Push-Up-High-Waist-Swimwear-Women-Bathing.jpg_640x640.jpg"
"1005002786029927","1","https://ae01.alicdn.com/kf/H98ec29eae5b74931bcee9747310d80f4w/2021-Women-Swimsuit-Sexy-Bikinis-Small-Ruffle-Female-Swimwear-High-Cut-Swimming-Suit-for-Women-Bathing.jpg_640x640.jpg"
"1005002786029927","2","https://ae01.alicdn.com/kf/Hfd5ca716f2a44b7f8787f083eab28108d/2021-Women-Swimsuit-Sexy-Bikinis-Small-Ruffle-Female-Swimwear-High-Cut-Swimming-Suit-for-Women-Bathing.jpg_640x640.jpg"
"1005002786029927","3","https://ae01.alicdn.com/kf/Ha34907caae9945f797f0f76268925d53d/2021-Women-Swimsuit-Sexy-Bikinis-Small-Ruffle-Female-Swimwear-High-Cut-Swimming-Suit-for-Women-Bathing.jpg_640x640.jpg"
"1005002786029927","4","https://ae01.alicdn.com/kf/H1197b2b5e57c4e0799aaed71be312ccaq/2021-Women-Swimsuit-Sexy-Bikinis-Small-Ruffle-Female-Swimwear-High-Cut-Swimming-Suit-for-Women-Bathing.jpg_640x640.jpg"
"1005002786029927","5","https://ae01.alicdn.com/kf/H0c90a6198ae744899a8529f7ce062823v/2021-Women-Swimsuit-Sexy-Bikinis-Small-Ruffle-Female-Swimwear-High-Cut-Swimming-Suit-for-Women-Bathing.jpg_640x640.jpg"
"1005002780780196","1","https://ae01.alicdn.com/kf/H6e314f11cf74413c8c3e22b74282d054V/Sexy-Women-Bikini-Set-Female-Swimsuit-Two-piece-V-Shape-Swimwear-Summer-Beachwear-Bather-Bathing-Suit.jpg_640x640.jpg"
"1005002780780196","2","https://ae01.alicdn.com/kf/H962ccd95365e480d96f5f81557c41653A/Sexy-Women-Bikini-Set-Female-Swimsuit-Two-piece-V-Shape-Swimwear-Summer-Beachwear-Bather-Bathing-Suit.jpg_640x640.jpg"
"1005002780780196","3","https://ae01.alicdn.com/kf/Hc5760be6cb73466eb3cd300e02fc4d63M/Sexy-Women-Bikini-Set-Female-Swimsuit-Two-piece-V-Shape-Swimwear-Summer-Beachwear-Bather-Bathing-Suit.jpg_640x640.jpg"
"1005002780780196","4","https://ae01.alicdn.com/kf/H0f06a5b121a14267816986eed1a44a38V/Sexy-Women-Bikini-Set-Female-Swimsuit-Two-piece-V-Shape-Swimwear-Summer-Beachwear-Bather-Bathing-Suit.jpg_640x640.jpg"
"1005002780780196","5","https://ae01.alicdn.com/kf/H33bbf6721cfb40a1b7bdaa5cb672f1045/Sexy-Women-Bikini-Set-Female-Swimsuit-Two-piece-V-Shape-Swimwear-Summer-Beachwear-Bather-Bathing-Suit.jpg_640x640.jpg"
"1005002780780196","6","https://ae01.alicdn.com/kf/H315a8756167e457c9e8dd8f6e81f35e4e/Sexy-Women-Bikini-Set-Female-Swimsuit-Two-piece-V-Shape-Swimwear-Summer-Beachwear-Bather-Bathing-Suit.jpg_640x640.jpg"
"1005002820947059","White","https://ae01.alicdn.com/kf/H1c6844aaeb1a43eabbd302156371348e6/Sexy-Women-Swimsuit-Bikini-Set-Padded-Bra-Hollow-Out-Female-High-Cut-Swimwear-Solid-Bathing-Suit.jpg_640x640.jpg"
